sim,method,l1
1922,CEM,0.4055608820709492
1923,RAW,0.6114807914115873
1923,MAH,0.5256410256410257
1923,PSC,0.6089743589743589
1923,GEN,0.5478779840848806
1923,CEM,0.3655913978494624
1924,RAW,0.6502358062760748
1924,MAH,0.5436241610738255
1924,PSC,0.6375838926174496
1924,GEN,0.5686713164012809
1924,CEM,0.4167728237791932
1925,RAW,0.6439645625692137
1925,MAH,0.5069444444444444
1925,PSC,0.611111111111111
1925,GEN,0.5161691542288557
1925,CEM,0.3613077182339063
1926,RAW,0.6331479421579532
1926,MAH,0.5290322580645161
1926,PSC,0.5806451612903226
1926,GEN,0.5730475382003395
1926,CEM,0.38468085106382977
1927,RAW,0.5767790262172284
1927,MAH,0.4831460674157303
1927,PSC,0.5280898876404494
1927,GEN,0.5177902621722846
1927,CEM,0.30766355140186913
1928,RAW,0.6284299611743663
1928,MAH,0.5432098765432098
1928,PSC,0.611111111111111
1928,GEN,0.5624691358024692
1928,CEM,0.39660114660114665
1929,RAW,0.6397107897664072
1929,MAH,0.5483870967741935
1929,PSC,0.6064516129032258
1929,GEN,0.603559510567297
1929,CEM,0.39435655092116984
1930,RAW,0.671703790192204
1930,MAH,0.5723684210526315
1930,PSC,0.638157894736842
1930,GEN,0.5909649122807018
1930,CEM,0.4288360605125039
1931,RAW,0.6626032963520978
1931,MAH,0.5714285714285714
1931,PSC,0.6462585034013605
1931,GEN,0.5940688775510204
1931,CEM,0.4
1932,RAW,0.6566815976110488
1932,MAH,0.5390070921985816
1932,PSC,0.6453900709219857
1932,GEN,0.5798994523745399
1932,CEM,0.4133886539535626
1933,RAW,0.6653684304772137
1933,MAH,0.5751633986928105
1933,PSC,0.6339869281045751
1933,GEN,0.5857110660356096
1933,CEM,0.4573436921938587
1934,RAW,0.6413404114134041
1934,MAH,0.5474452554744526
1934,PSC,0.5766423357664233
1934,GEN,0.5693430656934306
1934,CEM,0.3850609756097561
1935,RAW,0.6086016032574119
1935,MAH,0.5287356321839081
1935,PSC,0.5632183908045977
1935,GEN,0.5131034482758621
1935,CEM,0.3585164835164835
1936,RAW,0.6682636855647236
1936,MAH,0.5705128205128205
1936,PSC,0.6538461538461539
1936,GEN,0.6036630036630036
1936,CEM,0.44254658385093165
1937,RAW,0.6528540188334003
1937,MAH,0.538961038961039
1937,PSC,0.6233766233766234
1937,GEN,0.5529029793735676
1937,CEM,0.3987951807228916
1938,RAW,0.6429180887372014
1938,MAH,0.5197368421052632
1938,PSC,0.6118421052631579
1938,GEN,0.5201628171147293
1938,CEM,0.3836996336996337
1939,RAW,0.649671052631579
1939,MAH,0.55
1939,PSC,0.625
1939,GEN,0.5874172185430464
1939,CEM,0.3826086956521739
1940,RAW,0.6255118755118755
1940,MAH,0.5337837837837838
1940,PSC,0.5878378378378378
1940,GEN,0.5857041251778093
1940,CEM,0.36190917516218724
1941,RAW,0.6408231368186874
1941,MAH,0.5225806451612903
1941,PSC,0.5870967741935484
1941,GEN,0.5428571428571428
1941,CEM,0.3935580524344569
1942,RAW,0.6234731453206395
1942,MAH,0.5394736842105263
1942,PSC,0.5789473684210527
1942,GEN,0.5512797404470079
1942,CEM,0.3654320987654321
1943,RAW,0.6675902148939046
1943,MAH,0.5298013245033113
1943,PSC,0.6026490066225165
1943,GEN,0.546000285864024
1943,CEM,0.4346969696969697
1944,RAW,0.6122035858877963
1944,MAH,0.48872180451127817
1944,PSC,0.6015037593984962
1944,GEN,0.5460526315789473
1944,CEM,0.3436728395061729
1945,RAW,0.6426426426426426
1945,MAH,0.5405405405405406
1945,PSC,0.5743243243243243
1945,GEN,0.5407335907335907
1945,CEM,0.40404040404040403
1946,RAW,0.6087906087906088
1946,MAH,0.5472972972972974
1946,PSC,0.6824324324324325
1946,GEN,0.5806182895223991
1946,CEM,0.3045693115159
1947,RAW,0.6208410966196434
1947,MAH,0.5192307692307692
1947,PSC,0.5641025641025641
1947,GEN,0.5610291534949069
1947,CEM,0.4027313266443701
1948,RAW,0.6344776321124476
1948,MAH,0.5562913907284768
1948,PSC,0.6357615894039735
1948,GEN,0.5599499837910434
1948,CEM,0.32545213207234114
1949,RAW,0.661452565522333
1949,MAH,0.548611111111111
1949,PSC,0.611111111111111
1949,GEN,0.5484154929577465
1949,CEM,0.39100169779286925
1950,RAW,0.6141242937853107
1950,MAH,0.52
1950,PSC,0.5466666666666667
1950,GEN,0.5680794701986756
1950,CEM,0.38763102725366877
1951,RAW,0.6308659893565555
1951,MAH,0.49056603773584906
1951,PSC,0.5660377358490566
1951,GEN,0.502258241526318
1951,CEM,0.35710063543667797
1952,RAW,0.6028250100415049
1952,MAH,0.538961038961039
1952,PSC,0.6103896103896104
1952,GEN,0.560939060939061
1952,CEM,0.3461148305944411
1953,RAW,0.6744160177975528
1953,MAH,0.567741935483871
1953,PSC,0.632258064516129
1953,GEN,0.5888733052828424
1953,CEM,0.4614459535936616
1954,RAW,0.6791569086651054
1954,MAH,0.5428571428571428
1954,PSC,0.6428571428571428
1954,GEN,0.5714285714285714
1954,CEM,0.4297755224907543
1955,RAW,0.632408881811748
1955,MAH,0.554140127388535
1955,PSC,0.5796178343949044
1955,GEN,0.5635197626734142
1955,CEM,0.38432400932400934
1956,RAW,0.6300904977375565
1956,MAH,0.5064102564102564
1956,PSC,0.5769230769230769
1956,GEN,0.5164437012263099
1956,CEM,0.37007168458781364
1957,RAW,0.6424382645347505
1957,MAH,0.5205479452054794
1957,PSC,0.6095890410958904
1957,GEN,0.5694794520547946
1957,CEM,0.39167367535744324
1958,RAW,0.6080205837991305
1958,MAH,0.49358974358974356
1958,PSC,0.5769230769230769
1958,GEN,0.5046045503791983
1958,CEM,0.3890216426571994
1959,RAW,0.6467063249059575
1959,MAH,0.5465838509316769
1959,PSC,0.6024844720496894
1959,GEN,0.5603138280483818
1959,CEM,0.3865701524718928
1960,RAW,0.645159883086856
1960,MAH,0.5308641975308641
1960,PSC,0.6049382716049383
1960,GEN,0.5428693060876969
1960,CEM,0.3595238095238095
1961,RAW,0.5705084745762712
1961,MAH,0.4666666666666667
1961,PSC,0.5266666666666667
1961,GEN,0.5018543046357616
1961,CEM,0.2905982905982906
1962,RAW,0.6920684679305369
1962,MAH,0.5555555555555556
1962,PSC,0.6746031746031745
1962,GEN,0.634065934065934
1962,CEM,0.4905864197530864
1963,RAW,0.6598127938958389
1963,MAH,0.5576923076923077
1963,PSC,0.5961538461538461
1963,GEN,0.5613960113960114
1963,CEM,0.39739837398373984
1964,RAW,0.6303176824871697
1964,MAH,0.603448275862069
1964,PSC,0.6149425287356322
1964,GEN,0.5899483144333874
1964,CEM,0.34938971229293814
1965,RAW,0.6406737916171878
1965,MAH,0.5345911949685535
1965,PSC,0.5345911949685535
1965,GEN,0.5460992907801419
1965,CEM,0.3594082002046116
1966,RAW,0.6417112299465241
1966,MAH,0.5823529411764706
1966,PSC,0.6294117647058823
1966,GEN,0.6254269449715371
1966,CEM,0.3851181498240322
1967,RAW,0.6500564971751412
1967,MAH,0.5666666666666667
1967,PSC,0.66
1967,GEN,0.5920547945205479
1967,CEM,0.387318563789152
1968,RAW,0.6464163335237008
1968,MAH,0.5294117647058824
1968,PSC,0.6323529411764706
1968,GEN,0.5351248413034279
1968,CEM,0.3980263157894737
1969,RAW,0.6219695932064101
1969,MAH,0.5102040816326531
1969,PSC,0.564625850340136
1969,GEN,0.5244010647737356
1969,CEM,0.35716518205969683
1970,RAW,0.6285890707008336
1970,MAH,0.5253164556962026
1970,PSC,0.6075949367088608
1970,GEN,0.5458562216384046
1970,CEM,0.383356708742403
1971,RAW,0.6346362649294246
1971,MAH,0.5434782608695652
1971,PSC,0.6086956521739131
1971,GEN,0.520695652173913
1971,CEM,0.34091503267973855
1972,RAW,0.6531607110466171
1972,MAH,0.5369127516778524
1972,PSC,0.6040268456375839
1972,GEN,0.5572567114093959
1972,CEM,0.3347236704900938
1973,RAW,0.6345976375046143
1973,MAH,0.548611111111111
1973,PSC,0.611111111111111
1973,GEN,0.5550213675213675
1973,CEM,0.3644094993581515
1974,RAW,0.615454901448897
1974,MAH,0.5337423312883436
1974,PSC,0.6134969325153374
1974,GEN,0.5517058745641524
1974,CEM,0.3250915750915751
1975,RAW,0.6763440860215054
1975,MAH,0.5333333333333333
1975,PSC,0.6444444444444445
1975,GEN,0.5541984732824428
1975,CEM,0.3913793103448276
1976,RAW,0.5999216812426577
1976,MAH,0.49693251533742333
1976,PSC,0.5337423312883436
1976,GEN,0.4928554787605809
1976,CEM,0.3446852425180598
1977,RAW,0.633771446213558
1977,MAH,0.5569620253164557
1977,PSC,0.620253164556962
1977,GEN,0.5598699965788574
1977,CEM,0.42679900744416877
1978,RAW,0.6491438204240972
1978,MAH,0.5705128205128205
1978,PSC,0.641025641025641
1978,GEN,0.6101992487342806
1978,CEM,0.3871308016877637
1979,RAW,0.6449898904405887
1979,MAH,0.5107913669064749
1979,PSC,0.5971223021582734
1979,GEN,0.5131173256883215
1979,CEM,0.41565737633153366
1980,RAW,0.6414761533880057
1980,MAH,0.5342465753424657
1980,PSC,0.6780821917808219
1980,GEN,0.5641854053588352
1980,CEM,0.38555221888555224
1981,RAW,0.6513366358727184
1981,MAH,0.5194805194805195
1981,PSC,0.6103896103896104
1981,GEN,0.5545634920634921
1981,CEM,0.3733747044917258
1982,RAW,0.6746329272102468
1982,MAH,0.538961038961039
1982,PSC,0.6233766233766234
1982,GEN,0.5465367965367965
1982,CEM,0.42403628117913833
1983,RAW,0.6554022988505748
1983,MAH,0.5379310344827586
1983,PSC,0.6206896551724138
1983,GEN,0.5513717593757865
1983,CEM,0.4265654648956357
1984,RAW,0.6305660047239962
1984,MAH,0.5403726708074534
1984,PSC,0.6149068322981366
1984,GEN,0.5395474091126266
1984,CEM,0.3775729646697389
1985,RAW,0.6434321019884263
1985,MAH,0.588957055214724
1985,PSC,0.6380368098159509
1985,GEN,0.5822469325153374
1985,CEM,0.4144741433456626
1986,RAW,0.5930162552679109
1986,MAH,0.5244755244755245
1986,PSC,0.6293706293706294
1986,GEN,0.5439798296941154
1986,CEM,0.3102376193648679
1987,RAW,0.6641151255358236
1987,MAH,0.577639751552795
1987,PSC,0.6894409937888198
1987,GEN,0.6368663594470046
1987,CEM,0.4256658946149392
1988,RAW,0.6413134565342037
1988,MAH,0.5569620253164557
1988,PSC,0.6329113924050633
1988,GEN,0.6122538677918424
1988,CEM,0.42092689918776877
1989,RAW,0.6726836032288417
1989,MAH,0.5433070866141733
1989,PSC,0.6377952755905512
1989,GEN,0.5617408289080144
1989,CEM,0.42670401493930904
1990,RAW,0.6674394191234363
1990,MAH,0.5962732919254659
1990,PSC,0.6583850931677019
1990,GEN,0.5908175256001343
1990,CEM,0.3911436212049709
1991,RAW,0.6727474972191324
1991,MAH,0.5806451612903226
1991,PSC,0.6451612903225806
1991,GEN,0.5859036676977464
1991,CEM,0.40183566433566437
1992,RAW,0.608888588548002
1992,MAH,0.5033112582781457
1992,PSC,0.5827814569536424
1992,GEN,0.5240066225165563
1992,CEM,0.32422764227642276
1993,RAW,0.6544496487119438
1993,MAH,0.5428571428571428
1993,PSC,0.65
1993,GEN,0.576366251198466
1993,CEM,0.3755274261603375
1994,RAW,0.6494145199063232
1994,MAH,0.5214285714285715
1994,PSC,0.6357142857142857
1994,GEN,0.6053571428571428
1994,CEM,0.39314314314314314
1995,RAW,0.6534632034632034
1995,MAH,0.5393939393939394
1995,PSC,0.6
1995,GEN,0.5505827505827506
1995,CEM,0.37923351158645274
1996,RAW,0.6484435297144328
1996,MAH,0.5798816568047337
1996,PSC,0.5857988165680473
1996,GEN,0.5598573611818645
1996,CEM,0.3990295418866847
1997,RAW,0.645632183908046
1997,MAH,0.5310344827586206
1997,PSC,0.6413793103448275
1997,GEN,0.5750410509031199
1997,CEM,0.41266025641025644
1998,RAW,0.6361416361416362
1998,MAH,0.5461538461538462
1998,PSC,0.6076923076923078
1998,GEN,0.5854821235102925
1998,CEM,0.3476190476190476
1999,RAW,0.6417747408543671
1999,MAH,0.5140845070422535
1999,PSC,0.6408450704225352
1999,GEN,0.5337824045723617
1999,CEM,0.4171050534034752
2000,RAW,0.6164849171505453
2000,MAH,0.5
2000,PSC,0.6376811594202899
2000,GEN,0.5410945842868039
2000,CEM,0.3306693306693307
2001,RAW,0.6422988505747127
2001,MAH,0.5103448275862069
2001,PSC,0.5586206896551724
2001,GEN,0.5215836526181354
2001,CEM,0.3921240050272309
2002,RAW,0.6085123929078664
2002,MAH,0.5205479452054794
2002,PSC,0.6095890410958904
2002,GEN,0.5486432248494896
2002,CEM,0.3295504146660847
2003,RAW,0.6481739213898354
2003,MAH,0.5149253731343284
2003,PSC,0.6716417910447761
2003,GEN,0.5519143413367943
2003,CEM,0.43259042747533794
2004,RAW,0.625328947368421
2004,MAH,0.525
2004,PSC,0.5687500000000001
2004,GEN,0.5468344155844156
2004,CEM,0.3770805715127412
2005,RAW,0.6133910756393978
2005,MAH,0.5167785234899329
2005,PSC,0.610738255033557
2005,GEN,0.5477721849366144
2005,CEM,0.35594020456333597
2006,RAW,0.629995044375366
2006,MAH,0.48344370860927155
2006,PSC,0.5629139072847682
2006,GEN,0.509271523178808
2006,CEM,0.3661814109742441
2007,RAW,0.6898141807058393
2007,MAH,0.5578231292517006
2007,PSC,0.6054421768707483
2007,GEN,0.5844854070660522
2007,CEM,0.4413664997577128
2008,RAW,0.6567365534324133
2008,MAH,0.5668789808917197
2008,PSC,0.6433121019108281
2008,GEN,0.5720396113254916
2008,CEM,0.4140260950605778
2009,RAW,0.6618278808478497
2009,MAH,0.5289855072463768
2009,PSC,0.6231884057971014
2009,GEN,0.5797101449275363
2009,CEM,0.42138157894736844
2010,RAW,0.6361791251025608
2010,MAH,0.5662650602409639
2010,PSC,0.6445783132530121
2010,GEN,0.5926725771008563
2010,CEM,0.3995744680851064
2011,RAW,0.6369970468807677
2011,MAH,0.49999999999999994
2011,PSC,0.5555555555555555
2011,GEN,0.524923896499239
2011,CEM,0.40223083724409986
2012,RAW,0.6527206718572304
2012,MAH,0.5403726708074534
2012,PSC,0.5590062111801242
2012,GEN,0.547784679089027
2012,CEM,0.378675591680612
2013,RAW,0.6735593220338983
2013,MAH,0.5533333333333333
2013,PSC,0.6133333333333334
2013,GEN,0.5595833333333333
2013,CEM,0.3958165005835353
2014,RAW,0.6123396123396123
2014,MAH,0.5337837837837838
2014,PSC,0.5608108108108109
2014,GEN,0.5170151903728546
2014,CEM,0.35152057245080504
2015,RAW,0.6133481646273637
2015,MAH,0.5161290322580645
2015,PSC,0.5806451612903226
2015,GEN,0.558494623655914
2015,CEM,0.3429268292682927
2016,RAW,0.6625309624911536
2016,MAH,0.5414012738853503
2016,PSC,0.5987261146496815
2016,GEN,0.5403476844978689
2016,CEM,0.44290399522957663
2017,RAW,0.5860707586267068
2017,MAH,0.47530864197530864
2017,PSC,0.611111111111111
2017,GEN,0.5188455563731502
2017,CEM,0.31380871533672894
2018,RAW,0.6352941176470588
2018,MAH,0.5529411764705883
2018,PSC,0.6058823529411764
2018,GEN,0.5556501547987616
2018,CEM,0.40158394210418513
2019,RAW,0.6753469956054475
2019,MAH,0.6012269938650306
2019,PSC,0.656441717791411
2019,GEN,0.6465760238766374
2019,CEM,0.4191033138401559
2020,RAW,0.6191284788073921
2020,MAH,0.5316455696202531
2020,PSC,0.6455696202531646
2020,GEN,0.5540203244785167
2020,CEM,0.39492753623188404
2021,RAW,0.6527158972414447
2021,MAH,0.5474452554744526
2021,PSC,0.6423357664233577
2021,GEN,0.5620437956204379
2021,CEM,0.3619175627240143
2022,RAW,0.6516531713900134
2022,MAH,0.556390977443609
2022,PSC,0.6992481203007519
2022,GEN,0.5854854527623407
2022,CEM,0.39544259421560035
2023,RAW,0.6440229885057471
2023,MAH,0.5448275862068965
2023,PSC,0.6137931034482759
2023,GEN,0.5576007770762507
2023,CEM,0.38392156862745097
2024,RAW,0.5909983487303075
2024,MAH,0.512987012987013
2024,PSC,0.5844155844155845
2024,GEN,0.5174062049062049
2024,CEM,0.3283797729618163
2025,RAW,0.6058907979437781
2025,MAH,0.48951048951048953
2025,PSC,0.6013986013986014
2025,GEN,0.5334665334665335
2025,CEM,0.38148606360526893
2026,RAW,0.6285734207223539
2026,MAH,0.47887323943661975
2026,PSC,0.5845070422535211
2026,GEN,0.49786598378147673
2026,CEM,0.34883198562443846
2027,RAW,0.5990159622709958
2027,MAH,0.4899328859060403
2027,PSC,0.5906040268456376
2027,GEN,0.5203342370772034
2027,CEM,0.32916324856439705
2028,RAW,0.6668791011660293
2028,MAH,0.5869565217391305
2028,PSC,0.6666666666666666
2028,GEN,0.622061191626409
2028,CEM,0.4041805401405845
2029,RAW,0.6699427833148763
2029,MAH,0.5625
2029,PSC,0.6944444444444444
2029,GEN,0.6189516129032258
2029,CEM,0.44551101072840205
2030,RAW,0.6255573755573756
2030,MAH,0.5337837837837838
2030,PSC,0.6351351351351352
2030,GEN,0.5337837837837838
2030,CEM,0.3631874298540965
2031,RAW,0.623354821380607
2031,MAH,0.5294117647058824
2031,PSC,0.5947712418300654
2031,GEN,0.5411588058646882
2031,CEM,0.36220238095238094
2032,RAW,0.5964971751412429
2032,MAH,0.4866666666666667
2032,PSC,0.56
2032,GEN,0.5330648769574944
2032,CEM,0.3418114143920596
2033,RAW,0.6121407467096428
2033,MAH,0.49673202614379086
2033,PSC,0.6143790849673203
2033,GEN,0.5213301536830949
2033,CEM,0.34775749380211857
2034,RAW,0.6314891323872822
2034,MAH,0.5328947368421052
2034,PSC,0.6184210526315789
2034,GEN,0.5499006951340616
2034,CEM,0.37727022564667034
2035,RAW,0.6549330139295537
2035,MAH,0.5384615384615384
2035,PSC,0.5897435897435898
2035,GEN,0.5294269488900362
2035,CEM,0.38509316770186336
2036,RAW,0.6412031676932339
2036,MAH,0.5454545454545454
2036,PSC,0.6713286713286714
2036,GEN,0.5520450772249333
2036,CEM,0.37768520787388715
2037,RAW,0.6654022988505747
2037,MAH,0.5517241379310345
2037,PSC,0.6551724137931034
2037,GEN,0.6199611461874697
2037,CEM,0.4397727272727273
2038,RAW,0.6696501415750827
2038,MAH,0.5447761194029851
2038,PSC,0.6268656716417911
2038,GEN,0.5856432125088842
2038,CEM,0.3955334987593052
2039,RAW,0.660712556878691
2039,MAH,0.5303030303030303
2039,PSC,0.6818181818181819
2039,GEN,0.5875844778722477
2039,CEM,0.413301282051282
2040,RAW,0.6926558417319896
2040,MAH,0.5957446808510638
2040,PSC,0.6808510638297872
2040,GEN,0.6605234242333433
2040,CEM,0.4203441295546559
2041,RAW,0.6401045619360823
2041,MAH,0.576271186440678
2041,PSC,0.6327683615819208
2041,GEN,0.5620915032679739
2041,CEM,0.39389736477115117
2042,RAW,0.6578830627273534
2042,MAH,0.5512820512820512
2042,PSC,0.641025641025641
2042,GEN,0.5771144278606966
2042,CEM,0.4139430284857571
2043,RAW,0.6397525831832401
2043,MAH,0.5182481751824818
2043,PSC,0.6277372262773723
2043,GEN,0.5534371935940734
2043,CEM,0.4119859373722508
2044,RAW,0.6220506711870619
2044,MAH,0.5136986301369862
2044,PSC,0.5410958904109588
2044,GEN,0.5324997701572124
2044,CEM,0.40319798301486204
2045,RAW,0.6323173681664248
2045,MAH,0.5408805031446541
2045,PSC,0.6037735849056605
2045,GEN,0.5620844564240791
2045,CEM,0.3831734960767219
2046,RAW,0.6533421004897515
2046,MAH,0.5503355704697986
2046,PSC,0.6174496644295302
2046,GEN,0.6076033203814906
2046,CEM,0.38745098039215686
2047,RAW,0.6623127559218369
2047,MAH,0.5847457627118644
2047,PSC,0.6694915254237288
2047,GEN,0.6530762044574937
2047,CEM,0.3725914700151548
2048,RAW,0.6368852459016393
2048,MAH,0.5285714285714286
2048,PSC,0.6142857142857142
2048,GEN,0.5522556390977443
2048,CEM,0.38383262780853145
2049,RAW,0.5972881355932204
2049,MAH,0.52
2049,PSC,0.6133333333333334
2049,GEN,0.5430769230769231
2049,CEM,0.31342193661457574
2050,RAW,0.6358613761928679
2050,MAH,0.56353591160221
2050,PSC,0.6022099447513812
2050,GEN,0.5624526053515329
2050,CEM,0.3992914979757085
2051,RAW,0.6288528977482466
2051,MAH,0.5555555555555556
2051,PSC,0.6388888888888888
2051,GEN,0.5886752136752137
2051,CEM,0.3487940630797774
2052,RAW,0.6316091954022989
2052,MAH,0.5517241379310345
2052,PSC,0.6137931034482759
2052,GEN,0.5788793103448275
2052,CEM,0.36759259259259264
2053,RAW,0.6216091954022989
2053,MAH,0.503448275862069
2053,PSC,0.5655172413793104
2053,GEN,0.5255077940481814
2053,CEM,0.37683823529411764
2054,RAW,0.6237080103359173
2054,MAH,0.5416666666666666
2054,PSC,0.5833333333333333
2054,GEN,0.5546690307328606
2054,CEM,0.32422764227642276
2055,RAW,0.6291954022988506
2055,MAH,0.5310344827586206
2055,PSC,0.6
2055,GEN,0.5712418300653594
2055,CEM,0.36550632911392406
2056,RAW,0.6312588464260439
2056,MAH,0.535031847133758
2056,PSC,0.5923566878980892
2056,GEN,0.5546958491856538
2056,CEM,0.32453567937438904
2057,RAW,0.6673584147810953
2057,MAH,0.5714285714285715
2057,PSC,0.5974025974025975
2057,GEN,0.5723834988540871
2057,CEM,0.42045454545454547
2058,RAW,0.6503892427459307
2058,MAH,0.5414012738853503
2058,PSC,0.5732484076433121
2058,GEN,0.5705186533212011
2058,CEM,0.3693256578947368
2059,RAW,0.6599597585513078
2059,MAH,0.5590062111801242
2059,PSC,0.639751552795031
2059,GEN,0.5894409937888199
2059,CEM,0.4091169314441105
2060,RAW,0.6477519312559674
2060,MAH,0.5426829268292683
2060,PSC,0.5914634146341464
2060,GEN,0.5389874353288988
2060,CEM,0.396078431372549
2061,RAW,0.6541355151173179
2061,MAH,0.5611510791366907
2061,PSC,0.6474820143884893
2061,GEN,0.5741209849022191
2061,CEM,0.4026008492569002
2062,RAW,0.6119186046511628
2062,MAH,0.5
2062,PSC,0.5972222222222222
2062,GEN,0.5253267973856209
2062,CEM,0.36329588014981273
2063,RAW,0.6557092635712003
2063,MAH,0.564625850340136
2063,PSC,0.673469387755102
2063,GEN,0.6036745406824147
2063,CEM,0.3970007256308958
2064,RAW,0.6528101173355247
2064,MAH,0.5442176870748299
2064,PSC,0.6190476190476191
2064,GEN,0.5586287146437522
2064,CEM,0.3778175313059034
2065,RAW,0.6162145223386158
2065,MAH,0.5555555555555556
2065,PSC,0.5882352941176471
2065,GEN,0.5464953797610999
2065,CEM,0.3484483388097846
2066,RAW,0.6223055295220243
2066,MAH,0.512987012987013
2066,PSC,0.6038961038961039
2066,GEN,0.5450962830273175
2066,CEM,0.35981767180925667
2067,RAW,0.63701091296247
2067,MAH,0.5192307692307692
2067,PSC,0.6282051282051282
2067,GEN,0.5355973813420621
2067,CEM,0.3905060456784595
2068,RAW,0.6223723723723724
2068,MAH,0.5337837837837838
2068,PSC,0.6148648648648649
2068,GEN,0.5841686056917845
2068,CEM,0.3459053464706833
2069,RAW,0.6350059737156512
2069,MAH,0.45925925925925926
2069,PSC,0.5703703703703704
2069,GEN,0.4937550689375507
2069,CEM,0.3658658658658659
2070,RAW,0.5997701149425287
2070,MAH,0.5241379310344827
2070,PSC,0.6068965517241379
2070,GEN,0.540185676392573
2070,CEM,0.3667898193760263
2071,RAW,0.6355089981197959
2071,MAH,0.5816993464052288
2071,PSC,0.6339869281045751
2071,GEN,0.6274509803921569
2071,CEM,0.37253193960511033
2072,RAW,0.610678531701891
2072,MAH,0.4838709677419355
2072,PSC,0.5548387096774193
2072,GEN,0.5127919911012235
2072,CEM,0.38761904761904764
2073,RAW,0.6224824355971896
2073,MAH,0.4857142857142857
2073,PSC,0.5142857142857142
2073,GEN,0.4916058394160584
2073,CEM,0.33738244514106586
2074,RAW,0.6705216067009329
2074,MAH,0.5147058823529411
2074,PSC,0.5808823529411764
2074,GEN,0.5251439736733855
2074,CEM,0.4281609195402299
2075,RAW,0.616796490285612
2075,MAH,0.5228758169934641
2075,PSC,0.6405228758169935
2075,GEN,0.5383701266054207
2075,CEM,0.34880227685983084
2076,RAW,0.6395500269444944
2076,MAH,0.5592105263157895
2076,PSC,0.6052631578947368
2076,GEN,0.5842558983666062
2076,CEM,0.3555251557987536
2077,RAW,0.6426579277646075
2077,MAH,0.528169014084507
2077,PSC,0.6619718309859155
2077,GEN,0.5619718309859155
2077,CEM,0.4206089376330005
2078,RAW,0.6337521266849888
2078,MAH,0.5432098765432098
2078,PSC,0.6234567901234568
2078,GEN,0.5572316245605429
2078,CEM,0.39714553738943986
2079,RAW,0.6980263157894737
2079,MAH,0.6125
2079,PSC,0.6625000000000001
2079,GEN,0.6334558823529411
2079,CEM,0.4098433212357263
2080,RAW,0.6235768943635684
2080,MAH,0.5460992907801419
2080,PSC,0.6099290780141844
2080,GEN,0.5387625336268036
2080,CEM,0.352373417721519
2081,RAW,0.6272863008585293
2081,MAH,0.524822695035461
2081,PSC,0.5744680851063829
2081,GEN,0.573018584666356
2081,CEM,0.36075949367088606
2082,RAW,0.7270124158152746
2082,MAH,0.62328767123287665
2082,PSC,0.6780821917808219
2082,GEN,0.6216157911767878
2082,CEM,0.4711711711711712
2083,RAW,0.648966875887662
2083,MAH,0.5890410958904109
2083,PSC,0.6643835616438356
2083,GEN,0.5881849315068493
2083,CEM,0.3675213675213675
2084,RAW,0.606056650567811
2084,MAH,0.5214723926380368
2084,PSC,0.6012269938650306
2084,GEN,0.5599304093031774
2084,CEM,0.33874580067189247
2085,RAW,0.672599531615925
2085,MAH,0.5428571428571428
2085,PSC,0.6
2085,GEN,0.5470046082949309
2085,CEM,0.3916083916083916
2086,RAW,0.5979872635150839
2086,MAH,0.5352112676056338
2086,PSC,0.619718309859155
2086,GEN,0.5490266439400736
2086,CEM,0.28
2087,RAW,0.6466638981173864
2087,MAH,0.5277777777777778
2087,PSC,0.5833333333333333
2087,GEN,0.5447080291970803
2087,CEM,0.31548415885765285
2088,RAW,0.6322131476770652
2088,MAH,0.5454545454545455
2088,PSC,0.5844155844155845
2088,GEN,0.6073926073926074
2088,CEM,0.41517920891046695
2089,RAW,0.6233636518191091
2089,MAH,0.5317919075144508
2089,PSC,0.5664739884393063
2089,GEN,0.5668165275101691
2089,CEM,0.35243243243243244
2090,RAW,0.6703853483939943
2090,MAH,0.5140845070422535
2090,PSC,0.5915492957746479
2090,GEN,0.5326886693294093
2090,CEM,0.3830935251798561
2091,RAW,0.6337751595483554
2091,MAH,0.5194805194805195
2091,PSC,0.5974025974025975
2091,GEN,0.538961038961039
2091,CEM,0.3311004784688995
2092,RAW,0.6340378197997775
2092,MAH,0.5548387096774193
2092,PSC,0.6451612903225806
2092,GEN,0.5698623956688473
2092,CEM,0.3578879275491227
2093,RAW,0.6366769454017777
2093,MAH,0.5302013422818792
2093,PSC,0.5906040268456376
2093,GEN,0.5691961005241758
2093,CEM,0.37419809106556096
2094,RAW,0.6608683287515404
2094,MAH,0.5401459854014599
2094,PSC,0.656934306569343
2094,GEN,0.5629690552071553
2094,CEM,0.4361577181208054
2095,RAW,0.6642246642246642
2095,MAH,0.5153846153846154
2095,PSC,0.6384615384615385
2095,GEN,0.5987355110642782
2095,CEM,0.405049786628734
2096,RAW,0.6412899645707943
2096,MAH,0.5847953216374269
2096,PSC,0.6198830409356725
2096,GEN,0.587062895333572
2096,CEM,0.3664818327739676
2097,RAW,0.6222606689734718
2097,MAH,0.5256410256410257
2097,PSC,0.5961538461538461
2097,GEN,0.5597119775201966
2097,CEM,0.3616379310344828
2098,RAW,0.6510735515925827
2098,MAH,0.5769230769230769
2098,PSC,0.6089743589743589
2098,GEN,0.5955964325529542
2098,CEM,0.36806065052580095
2099,RAW,0.6039072039072039
2099,MAH,0.46923076923076923
2099,PSC,0.6461538461538462
