sim,method,att
2131,GEN,1535.3680119560104
2131,CEM,1217.5012903860888
2131,CEM.W,1085.8433503600036
2132,RAW,287.3240260213488
2132,MAH,1878.413934316039
2132,PSC,-659.2126465962574
2132,GEN,768.1915531338217
2132,CEM,1115.593198731512
2132,CEM.W,862.6099243816298
2133,RAW,2186.3930272489088
2133,MAH,570.6390499567424
2133,PSC,598.9567589135122
2133,GEN,591.3409254013188
2133,CEM,981.5834219080402
2133,CEM.W,965.936521360832
2134,RAW,1358.5198643105814
2134,MAH,1709.0201746075936
2134,PSC,588.090827811794
2134,GEN,993.1186562273225
2134,CEM,1087.3369103458722
2134,CEM.W,1041.638718175443
2135,RAW,3954.4558303357753
2135,MAH,3505.675021939658
2135,PSC,1371.179625554516
2135,GEN,1342.481363115184
2135,CEM,1372.2159082111148
2135,CEM.W,1083.3002806560803
2136,RAW,-165.46751264568047
2136,MAH,1690.6933611806307
2136,PSC,949.0434100175571
2136,GEN,968.2561833681971
2136,CEM,1062.8480969942993
2136,CEM.W,893.7396217786097
2137,RAW,1792.9341856487163
2137,MAH,1550.2075622235152
2137,PSC,357.5116120301518
2137,GEN,348.005687893937
2137,CEM,1194.960300270323
2137,CEM.W,1057.747891447394
2138,RAW,1687.184556354091
2138,MAH,2320.146282661656
2138,PSC,2392.8262759589106
2138,GEN,2304.438697004517
2138,CEM,1139.0959411603947
2138,CEM.W,972.8825015801045
2139,RAW,-745.0580821225903
2139,MAH,2427.9613510980444
2139,PSC,1010.5456162880546
2139,GEN,1382.2949641396488
2139,CEM,1121.1511155855815
2139,CEM.W,1045.6614796960725
2140,RAW,766.6975075437149
2140,MAH,1167.682279364064
2140,PSC,565.2702824693151
2140,GEN,972.0523279479216
2140,CEM,1082.3487361720793
2140,CEM.W,887.6162743360939
2141,RAW,1910.9045403850369
2141,MAH,1785.530647212615
2141,PSC,1609.1048915926376
2141,GEN,664.9770667815575
2141,CEM,1209.3905529311974
2141,CEM.W,1159.1835949385254
2142,RAW,2357.6994799482354
2142,MAH,3338.349092304708
2142,PSC,181.0465035725756
2142,GEN,1295.874883692546
2142,CEM,915.5328362823781
2142,CEM.W,939.6462021237687
2143,RAW,664.4684185400829
2143,MAH,1898.9350121749544
2143,PSC,337.4730908907086
2143,GEN,1534.1737796490222
2143,CEM,1134.0264784794972
2143,CEM.W,850.0236986469231
2144,RAW,1751.9672642390688
2144,MAH,1992.4135407104714
2144,PSC,1116.3074658723363
2144,GEN,1589.1811651649157
2144,CEM,1049.2060552084345
2144,CEM.W,684.6669687919134
2145,RAW,134.1737965872071
2145,MAH,1640.4292785237758
2145,PSC,934.0665114264884
2145,GEN,964.9614261228143
2145,CEM,1240.7411749477849
2145,CEM.W,951.279056457483
2146,RAW,-1710.2962132701468
2146,MAH,1854.1085658134225
2146,PSC,696.1348108745756
2146,GEN,944.058093677109
2146,CEM,1202.9942309892635
2146,CEM.W,1095.4364322385786
2147,RAW,373.9676555955866
2147,MAH,782.8097148268644
2147,PSC,789.120096241837
2147,GEN,986.3058593984978
2147,CEM,1188.4600665414216
2147,CEM.W,956.6763180139297
2148,RAW,2845.038579631816
2148,MAH,2406.409008409755
2148,PSC,2128.813243913106
2148,GEN,1916.016808783947
2148,CEM,1359.9349454228454
2148,CEM.W,865.7879819720008
2149,RAW,1079.6809265093607
2149,MAH,2176.211514401642
2149,PSC,-778.6944813788141
2149,GEN,1355.5974066734746
2149,CEM,1265.153438215637
2149,CEM.W,1069.798582292109
2150,RAW,683.4670584999876
2150,MAH,990.0763336473146
2150,PSC,1110.6084057441403
2150,GEN,1369.281742031929
2150,CEM,1093.843574405074
2150,CEM.W,991.7235663424756
2151,RAW,-1829.2622708496901
2151,MAH,269.10207231782533
2151,PSC,-49.49967700443813
2151,GEN,962.8095027189405
2151,CEM,1302.1748095407459
2151,CEM.W,1229.1062512752862
2152,RAW,-2.8609453779681644
2152,MAH,1978.7014222497583
2152,PSC,1975.1398665059805
2152,GEN,1062.5223585597855
2152,CEM,1055.8886276967512
2152,CEM.W,1052.5835196012729
2153,RAW,891.428352313128
2153,MAH,1959.1031792266358
2153,PSC,487.0167671045083
2153,GEN,1245.0397152796447
2153,CEM,1227.0600543327146
2153,CEM.W,1027.4662120562707
2154,RAW,-1668.2405263234841
2154,MAH,1345.9512757343596
2154,PSC,23.32662845352752
2154,GEN,866.8928627525737
2154,CEM,942.3435133778162
2154,CEM.W,984.9214353748412
2155,RAW,-563.841887560061
2155,MAH,119.44932960040296
2155,PSC,286.88765264537597
2155,GEN,1128.5062356993583
2155,CEM,1038.8968996402532
2155,CEM.W,899.4875389933577
2156,RAW,1474.2414488421182
2156,MAH,2638.1952560136224
2156,PSC,1496.5096541096673
2156,GEN,1427.4038483112781
2156,CEM,1046.4643501809694
2156,CEM.W,1021.9965410502281
2157,RAW,-301.05025004098025
2157,MAH,1614.3160192075693
2157,PSC,2553.691728905903
2157,GEN,613.8085986694551
2157,CEM,1482.4093094765065
2157,CEM.W,1302.9751135483325
2158,RAW,875.6060164997871
2158,MAH,2021.4030458375782
2158,PSC,780.4191663568299
2158,GEN,1199.26729402819
2158,CEM,1136.1829879363595
2158,CEM.W,1064.4890432982172
2159,RAW,3288.7981860805667
2159,MAH,2860.4544857641504
2159,PSC,1649.7132249189226
2159,GEN,683.0693355234321
2159,CEM,1243.3558125334941
2159,CEM.W,880.5219172815179
2160,RAW,333.7094877645068
2160,MAH,2561.1320232466505
2160,PSC,1671.8847403728842
2160,GEN,1326.967519805027
2160,CEM,1283.3466275505552
2160,CEM.W,1152.284625728567
2161,RAW,45.689536691613284
2161,MAH,630.7164178672028
2161,PSC,-361.043367925824
2161,GEN,1223.1802642959415
2161,CEM,1057.6969492030291
2161,CEM.W,903.2304975334056
2162,RAW,92.63765446056186
2162,MAH,1714.4721415163863
2162,PSC,2491.5602196892764
2162,GEN,1084.112840283979
2162,CEM,1078.1335874613883
2162,CEM.W,969.2149809140982
2163,RAW,1043.8168070564034
2163,MAH,1711.8046289412023
2163,PSC,1008.4750140138349
2163,GEN,626.4413175449644
2163,CEM,1123.1907636370127
2163,CEM.W,1066.0943081406988
2164,RAW,866.921823556896
2164,MAH,2345.003916698637
2164,PSC,1397.130743173434
2164,GEN,1494.0039814312995
2164,CEM,1406.800774231268
2164,CEM.W,1085.9910823796758
2165,RAW,101.94569008095004
2165,MAH,1112.0371877706111
2165,PSC,1130.345714979545
2165,GEN,1790.8400219252235
2165,CEM,1180.2459682074082
2165,CEM.W,1113.8259566302206
2166,RAW,-790.9269801470418
2166,MAH,509.7001860465889
2166,PSC,1239.4809851960881
2166,GEN,1606.4895862222504
2166,CEM,1058.3553792465375
2166,CEM.W,982.2877182139453
2167,RAW,731.2068842872541
2167,MAH,1548.4239835255903
2167,PSC,2047.1177591678852
2167,GEN,969.1288393922606
2167,CEM,1233.5923687916995
2167,CEM.W,1066.0330821757514
2168,RAW,-228.02729188261128
2168,MAH,670.8472642935167
2168,PSC,1262.1362821981265
2168,GEN,683.7411485539814
2168,CEM,993.5159333225249
2168,CEM.W,984.7654091984406
2169,RAW,1251.9049611371775
2169,MAH,1175.4337791445569
2169,PSC,599.1311686766394
2169,GEN,916.640041071955
2169,CEM,932.2359606531666
2169,CEM.W,834.8783368058811
2170,RAW,632.0301692317744
2170,MAH,2285.1579625614922
2170,PSC,359.33896780590476
2170,GEN,1214.4490722659239
2170,CEM,1189.7350005395972
2170,CEM.W,1095.5478660077495
2171,RAW,1776.2410871320653
2171,MAH,2052.2720960161832
2171,PSC,572.7410079073325
2171,GEN,958.1316577196033
2171,CEM,1080.9352634585935
2171,CEM.W,965.9278283726708
2172,RAW,-1750.1797939842363
2172,MAH,623.403450511053
2172,PSC,754.7186327653335
2172,GEN,1048.8487450069997
2172,CEM,898.0686164470288
2172,CEM.W,896.8112076235379
2173,RAW,-762.4037673221646
2173,MAH,2339.448627879425
2173,PSC,1924.6322228206964
2173,GEN,1171.7287312673914
2173,CEM,989.6520731843054
2173,CEM.W,979.2828899852334
2174,RAW,1688.8087319266615
2174,MAH,2205.0744299097496
2174,PSC,1469.482686556723
2174,GEN,1138.5170877866497
2174,CEM,1062.7349393284833
2174,CEM.W,981.5887646031538
2175,RAW,1831.4661930634365
2175,MAH,1556.9138748785654
2175,PSC,-919.5237405015914
2175,GEN,544.9585756132831
2175,CEM,1321.1296105623155
2175,CEM.W,1141.6211382243985
2176,RAW,-454.4835842681987
2176,MAH,1441.103094958109
2176,PSC,1083.131626546804
2176,GEN,1383.4437144127885
2176,CEM,1084.9222873120766
2176,CEM.W,990.8469056258966
2177,RAW,966.6793958510261
2177,MAH,1123.3741886363987
2177,PSC,2725.978618232091
2177,GEN,1046.899409471893
2177,CEM,1163.4068671587552
2177,CEM.W,1145.8636095372233
2178,RAW,-91.59985605620204
2178,MAH,1472.7914062335185
2178,PSC,2217.162386311103
2178,GEN,1042.236173826378
2178,CEM,991.3803771623914
2178,CEM.W,764.5947083312036
2179,RAW,1757.5637877713452
2179,MAH,1690.050183376341
2179,PSC,2237.3229368811
2179,GEN,983.1114032218941
2179,CEM,1181.4397542942802
2179,CEM.W,965.8185771678898
2180,RAW,258.12934855195
2180,MAH,1840.1849227638058
2180,PSC,1703.4422003210143
2180,GEN,1312.8072159035376
2180,CEM,1082.503284808042
2180,CEM.W,835.9562318989499
2181,RAW,665.3003970008058
2181,MAH,1597.7749289236035
2181,PSC,2206.411051796108
2181,GEN,1634.4863068558905
2181,CEM,1115.7968139638515
2181,CEM.W,949.0449589623776
2182,RAW,2087.596703586387
2182,MAH,984.2481480722254
2182,PSC,990.3920503955787
2182,GEN,1228.984535363861
2182,CEM,1164.238023916776
2182,CEM.W,836.5852187035136
2183,RAW,747.6658298774655
2183,MAH,2672.6641360092253
2183,PSC,1362.1805475481688
2183,GEN,1023.1090500835717
2183,CEM,1003.4537766202424
2183,CEM.W,996.7223365142158
2184,RAW,1676.2117357439092
2184,MAH,1963.9315365690318
2184,PSC,2140.4019393400877
2184,GEN,1010.5273962175992
2184,CEM,1097.1810647573627
2184,CEM.W,1030.9856298606542
2185,RAW,-727.3352769139783
2185,MAH,1555.0266078015143
2185,PSC,-1191.959681565363
2185,GEN,512.4464534420828
2185,CEM,1253.6101842801113
2185,CEM.W,1138.203079970317
2186,RAW,3011.691021211128
2186,MAH,2739.5284159082757
2186,PSC,2634.826697864345
2186,GEN,1421.9724042104167
2186,CEM,1023.1589997085975
2186,CEM.W,948.1296979635595
2187,RAW,2005.2988716151885
2187,MAH,1782.1090092111062
2187,PSC,3216.3203937381495
2187,GEN,1480.6663469613968
2187,CEM,1220.5677019020102
2187,CEM.W,1021.5231233223643
2188,RAW,-0.44430724620815454
2188,MAH,750.628984291141
2188,PSC,775.650863935799
2188,GEN,910.8698275504746
2188,CEM,1023.633173607296
2188,CEM.W,850.8094602465886
2189,RAW,3153.467438936278
2189,MAH,2521.75870755875
2189,PSC,1890.96628522433
2189,GEN,1898.5977059177508
2189,CEM,1173.7798948734862
2189,CEM.W,1108.9241561167662
2190,RAW,603.573251880448
2190,MAH,1210.395503037953
2190,PSC,354.95451009056796
2190,GEN,829.6243709368088
2190,CEM,1383.282258398388
2190,CEM.W,1150.9516264392673
2191,RAW,1571.5540453109606
2191,MAH,1226.4299689156842
2191,PSC,1485.4397237343092
2191,GEN,1631.7388753936814
2191,CEM,922.843477704525
2191,CEM.W,853.508103349312
2192,RAW,-1894.7695269057604
2192,MAH,2040.8840731988762
2192,PSC,2438.3389004798273
2192,GEN,1512.0611777876766
2192,CEM,1084.5839998122044
2192,CEM.W,1001.7825668584557
2193,RAW,618.3099726255568
2193,MAH,1846.2183771661757
2193,PSC,1355.8069085038069
2193,GEN,2119.522630724192
2193,CEM,1019.9416813660745
2193,CEM.W,936.1308903587567
2194,RAW,-1104.4089474348293
2194,MAH,941.6933820855784
2194,PSC,1882.589696074323
2194,GEN,396.5261279433046
2194,CEM,1116.0813663389154
2194,CEM.W,1123.1337295834726
2195,RAW,-869.8578223218037
2195,MAH,1961.0198229801845
2195,PSC,1476.3293437245425
2195,GEN,981.098902831661
2195,CEM,1312.4494035133475
2195,CEM.W,1026.5494092719298
2196,RAW,2391.165230481246
2196,MAH,2301.7148453629834
2196,PSC,1333.3276055388233
2196,GEN,1194.1563537373304
2196,CEM,1038.288914801529
2196,CEM.W,996.7296967580704
2197,RAW,1038.6847033658369
2197,MAH,1967.5205289800133
2197,PSC,1489.2448722230665
2197,GEN,735.0054815931051
2197,CEM,1167.855478369709
2197,CEM.W,929.0840005039971
2198,RAW,1794.651032806688
2198,MAH,2339.5714282697845
2198,PSC,-1113.088781349421
2198,GEN,1163.5991093654893
2198,CEM,1242.2343589211155
2198,CEM.W,1163.3925013758314
2199,RAW,-2738.956663085568
2199,MAH,1032.1783990932713
2199,PSC,938.8469222580634
2199,GEN,1017.8427646837187
2199,CEM,1132.9099797818635
2199,CEM.W,1062.8410490284687
2200,RAW,1594.0633336599385
2200,MAH,2245.290309396427
2200,PSC,1491.3150397216941
2200,GEN,1604.6446353612441
2200,CEM,1047.4163981942468
2200,CEM.W,1001.7511165836647
2201,RAW,1497.3109482568589
2201,MAH,2165.5144078443136
2201,PSC,1359.4507557342504
2201,GEN,1424.4904599273366
2201,CEM,1101.767926918674
2201,CEM.W,996.8760246954184
2202,RAW,1555.777808340772
2202,MAH,1619.3102315806
2202,PSC,1399.5146496612442
2202,GEN,1009.9648335346109
2202,CEM,1404.0891854366719
2202,CEM.W,1038.2496660549411
2203,RAW,187.54648683696632
2203,MAH,1911.6266026417893
2203,PSC,2499.782508223308
2203,GEN,1000.2821125581813
2203,CEM,939.5327306472645
2203,CEM.W,992.7345576068352
2204,RAW,2359.6524406359913
2204,MAH,2690.022012963358
2204,PSC,2397.042294524671
2204,GEN,1973.942771976802
2204,CEM,1155.3773146292456
2204,CEM.W,975.5070545052658
2205,RAW,552.8727746353952
2205,MAH,2433.6774226241337
2205,PSC,1864.4878312559945
2205,GEN,1048.2361992011206
2205,CEM,971.3207833237927
2205,CEM.W,952.8540533508212
2206,RAW,612.4139578629156
2206,MAH,2015.4170960198321
2206,PSC,-320.6492564039954
2206,GEN,884.2910616342973
2206,CEM,1152.8057385972397
2206,CEM.W,1132.576586544356
2207,RAW,-457.14308499839444
2207,MAH,1827.174797862794
2207,PSC,1100.7855335905879
2207,GEN,735.3093776233998
2207,CEM,1248.6187461436955
2207,CEM.W,1070.8308465440036
2208,RAW,3371.8300212094427
2208,MAH,3584.206381696834
2208,PSC,1801.8992091407708
2208,GEN,1857.7381229348962
2208,CEM,1383.4930166358204
2208,CEM.W,1128.2231801484775
2209,RAW,1602.3815357219182
2209,MAH,2329.002935173703
2209,PSC,3449.4721636886493
2209,GEN,1540.8382663652333
2209,CEM,1174.715490245799
2209,CEM.W,1043.1495490306988
2210,RAW,2108.623496262164
2210,MAH,1880.4050593474794
2210,PSC,1503.310414266285
2210,GEN,1820.899640193312
2210,CEM,1335.2099215314956
2210,CEM.W,1067.2430078680168
2211,RAW,-1315.3534138831974
2211,MAH,740.366360760167
2211,PSC,-1143.2800118774758
2211,GEN,369.4242734957938
2211,CEM,1116.0636699898719
2211,CEM.W,976.4838369835127
2212,RAW,321.8024382497515
2212,MAH,839.0762761860296
2212,PSC,2271.2492152034697
2212,GEN,1226.691269986636
2212,CEM,1358.1785483164372
2212,CEM.W,970.524516192367
2213,RAW,1758.919206615561
2213,MAH,1666.916966163194
2213,PSC,488.8750262726053
2213,GEN,774.9927757495857
2213,CEM,1305.4973459859423
2213,CEM.W,1012.5272774080107
2214,RAW,-213.03355972861118
2214,MAH,1266.148740626545
2214,PSC,984.6863975074311
2214,GEN,644.4339031614105
2214,CEM,987.9844340728934
2214,CEM.W,1000.2182741083191
2215,RAW,1679.046674255599
2215,MAH,2803.104575176426
2215,PSC,2961.8371962264087
2215,GEN,1710.0017831457246
2215,CEM,1166.9326767215139
2215,CEM.W,1037.2435098892336
2216,RAW,839.1032235092016
2216,MAH,1378.9564405426063
2216,PSC,2018.8287427682753
2216,GEN,1405.017610632855
2216,CEM,1105.7965519794122
2216,CEM.W,1001.8079921060585
2217,RAW,1951.8090949871857
2217,MAH,1670.2623722160124
2217,PSC,501.9433625197271
2217,GEN,816.1062328018197
2217,CEM,1204.529580928212
2217,CEM.W,1036.9063065799708
2218,RAW,-1894.3203650786
2218,MAH,1213.0145314260199
2218,PSC,-535.35437626357
2218,GEN,716.8224499416946
2218,CEM,1249.9220960136772
2218,CEM.W,1191.1968309952456
2219,RAW,-1008.379537370316
2219,MAH,1007.9074811078576
2219,PSC,1961.7623126544622
2219,GEN,1147.0467880753222
2219,CEM,1228.5180968234808
2219,CEM.W,1133.4252486399232
2220,RAW,1411.1127125637167
2220,MAH,2127.854399938882
2220,PSC,1312.2726509148151
2220,GEN,1116.8314895413378
2220,CEM,1012.7006049106886
2220,CEM.W,800.5816527411554
2221,RAW,657.7697654682988
2221,MAH,2038.9046276180152
2221,PSC,2068.1517638340338
2221,GEN,919.0324451442474
2221,CEM,903.3877714580212
2221,CEM.W,793.2709916034329
2222,RAW,-1830.301352467266
2222,MAH,1264.6202476166254
2222,PSC,-737.4874610607767
2222,GEN,791.8749108885889
2222,CEM,1074.5473642417253
2222,CEM.W,1008.8066925042317
2223,RAW,1138.7545950022159
2223,MAH,2501.8415289102454
2223,PSC,1318.8943925229014
2223,GEN,1351.9813920196207
2223,CEM,1154.829918841353
2223,CEM.W,745.2992276220218
2224,RAW,525.9796755185216
2224,MAH,1614.7861482769795
2224,PSC,1935.2202396645193
2224,GEN,1023.089265096503
2224,CEM,1009.480739041107
2224,CEM.W,877.2656117017324
2225,RAW,1578.7309130864933
2225,MAH,2045.2458389330723
2225,PSC,2369.220228208197
2225,GEN,763.5295448481675
2225,CEM,1133.9083534316487
2225,CEM.W,1124.368408152331
2226,RAW,1713.206876206692
2226,MAH,2887.8586242925517
2226,PSC,2775.3709462043303
2226,GEN,1266.6505687580266
2226,CEM,1002.2518934046409
2226,CEM.W,940.2880801273443
2227,RAW,-983.0173834535581
2227,MAH,1332.3271702468237
2227,PSC,22.778261941936762
2227,GEN,612.1363994947304
2227,CEM,1017.7286941459145
2227,CEM.W,848.4101540657448
2228,RAW,-7.738197085439424
2228,MAH,1832.7632807130626
2228,PSC,1795.3015015264987
2228,GEN,985.945430476144
2228,CEM,1213.7147558293234
2228,CEM.W,1012.6305801139288
2229,RAW,-761.4443265508298
2229,MAH,2285.489828861143
2229,PSC,669.7272948074624
2229,GEN,1171.794160403189
2229,CEM,925.4032587222798
2229,CEM.W,908.2486686253976
2230,RAW,2673.8541314608065
2230,MAH,3651.3582651181996
2230,PSC,2289.3869867689227
2230,GEN,1731.5584769565123
2230,CEM,1166.443033005608
2230,CEM.W,1098.1465199644067
2231,RAW,-1479.0803479121887
2231,MAH,2020.743261843464
2231,PSC,496.76514695689457
2231,GEN,804.9487433258598
2231,CEM,1027.8122490584938
2231,CEM.W,973.1840361806262
2232,RAW,-448.0382648261466
2232,MAH,1913.4513744944747
2232,PSC,1995.159297925405
2232,GEN,984.585929862326
2232,CEM,1346.955207829915
2232,CEM.W,1158.1735223758956
2233,RAW,3038.9667928625468
2233,MAH,3041.6433420333688
2233,PSC,2179.660955552763
2233,GEN,1318.0486904942968
2233,CEM,1038.8177400760837
2233,CEM.W,1080.469004249532
2234,RAW,2315.04563740069
2234,MAH,2190.0878794188584
2234,PSC,2649.6533670562067
2234,GEN,1274.2167229176218
2234,CEM,1119.61343626317
2234,CEM.W,1008.4012393237707
2235,RAW,-2523.9621913785695
2235,MAH,1086.4808158627957
2235,PSC,1995.5749053885536
2235,GEN,262.2708344041673
2235,CEM,1097.0674039016124
2235,CEM.W,1005.8160312317956
2236,RAW,517.1892853856616
2236,MAH,1934.566132816276
2236,PSC,2179.494801225229
2236,GEN,1746.7474176454664
2236,CEM,1248.48682526605
2236,CEM.W,984.3520257791802
2237,RAW,2859.8210633836225
2237,MAH,2782.3547168161203
2237,PSC,1709.7484864238531
2237,GEN,1980.3230120613491
2237,CEM,1087.6830990671788
2237,CEM.W,1021.5221931525309
2238,RAW,2514.8284849416023
2238,MAH,1368.21800820095
2238,PSC,2067.7895099605166
2238,GEN,780.3603247608634
2238,CEM,1080.8683980347669
2238,CEM.W,920.9548319442838
2239,RAW,2580.5332669558757
2239,MAH,3329.1910234989177
2239,PSC,2670.013310163079
2239,GEN,2125.5452198520143
2239,CEM,1046.273024010426
2239,CEM.W,850.3382629157393
2240,RAW,-262.5235871996947
2240,MAH,1744.6283622388796
2240,PSC,1321.440717285962
2240,GEN,331.1081658608376
2240,CEM,1040.969928409355
2240,CEM.W,797.9618246240484
2241,RAW,1692.823682124782
2241,MAH,2849.056471791982
2241,PSC,1562.337830250016
2241,GEN,1541.4732789070667
2241,CEM,761.4300411517615
2241,CEM.W,875.9750448929644
2242,RAW,-1377.943817028382
2242,MAH,72.77975300062917
2242,PSC,2915.7909418677273
2242,GEN,892.0083356298244
2242,CEM,1287.5464813744304
2242,CEM.W,1177.057290900069
2243,RAW,1641.2182929092196
2243,MAH,2057.1400773707255
2243,PSC,2851.1771345204224
2243,GEN,1143.5717890358055
2243,CEM,1444.660791838636
2243,CEM.W,1034.5085443632418
2244,RAW,188.49402646686485
2244,MAH,2454.3545630322124
2244,PSC,841.6169528620921
2244,GEN,1208.6767417819565
2244,CEM,1403.2555787352196
2244,CEM.W,1202.9332024050632
2245,RAW,971.6721858281917
2245,MAH,1483.4005983044372
2245,PSC,1762.1327115269623
2245,GEN,1692.597400659802
2245,CEM,1199.3849256176907
2245,CEM.W,1087.3154620191399
2246,RAW,-3702.9462707088273
2246,MAH,350.11575161253177
2246,PSC,-428.67868040371104
2246,GEN,-309.54809291903587
2246,CEM,1047.6319140842156
2246,CEM.W,974.2365799018332
2247,RAW,497.51278338485645
2247,MAH,2095.651952976713
2247,PSC,757.449632366357
2247,GEN,1082.6508321867825
2247,CEM,1266.5232015908919
2247,CEM.W,1087.0212112830363
2248,RAW,-1711.5689261350417
2248,MAH,395.29200372987543
2248,PSC,2159.952461217916
2248,GEN,1258.7225156512698
2248,CEM,821.2388448956706
2248,CEM.W,814.8458246285741
2249,RAW,329.80381379943174
2249,MAH,1691.7687127650365
2249,PSC,2486.6776268759418
2249,GEN,-94.78618024248942
2249,CEM,1101.1043883161124
2249,CEM.W,966.5217025700376
2250,RAW,569.8580895489449
2250,MAH,2141.3172378943423
2250,PSC,533.8203228286466
2250,GEN,527.9002933318545
2250,CEM,1074.248683658555
2250,CEM.W,995.4826680728561
2251,RAW,2636.3990398980914
2251,MAH,2699.3844253957077
2251,PSC,2454.4622424512618
2251,GEN,650.0795941710952
2251,CEM,1051.5184825203
2251,CEM.W,954.6316857251051
2252,RAW,1853.986950057244
2252,MAH,2756.820336576845
2252,PSC,3469.6137084659863
2252,GEN,1483.6055204285276
2252,CEM,1066.836951054196
2252,CEM.W,831.7293944182095
2253,RAW,2701.5077233135626
2253,MAH,3065.1378946094146
2253,PSC,2691.556770144656
2253,GEN,-15.095413637507201
2253,CEM,1052.322160306002
2253,CEM.W,1035.6448887627596
2254,RAW,3073.4217637890006
2254,MAH,2807.7844669065553
2254,PSC,2710.631946623531
2254,GEN,1536.1382991524729
2254,CEM,1119.7779758040242
2254,CEM.W,1050.8627866611578
2255,RAW,2678.1773046418293
2255,MAH,2893.473303599767
2255,PSC,1480.1929474987764
2255,GEN,1496.8171584191923
2255,CEM,1195.434651684701
2255,CEM.W,995.4283885201966
2256,RAW,-859.4368184975801
2256,MAH,583.3364842946412
2256,PSC,103.88072874044155
2256,GEN,435.764837487558
2256,CEM,931.7504971983255
2256,CEM.W,902.750447865513
2257,RAW,-13.575993297550667
2257,MAH,1692.2093738931085
2257,PSC,1139.9932454854934
2257,GEN,1404.901577442864
2257,CEM,1097.2887149869468
2257,CEM.W,909.2426228850185
2258,RAW,986.5854502808834
2258,MAH,1037.576805006869
2258,PSC,1351.588684604647
2258,GEN,1099.1468961871203
2258,CEM,1070.9439050882256
2258,CEM.W,875.7354821493581
2259,RAW,-510.89342887129624
2259,MAH,894.4710499260918
2259,PSC,834.1391667017733
2259,GEN,833.213333483129
2259,CEM,1147.7471415276823
2259,CEM.W,1072.6795246090794
2260,RAW,2148.951083464588
2260,MAH,2375.9468581444626
2260,PSC,1554.3845985205444
2260,GEN,1493.2044913441525
2260,CEM,1255.6390631395789
2260,CEM.W,1205.2761893995128
2261,RAW,442.1829892740643
2261,MAH,1528.8668471498977
2261,PSC,1934.4345517351785
2261,GEN,719.477722100642
2261,CEM,1058.9596276078541
2261,CEM.W,838.1476208523715
2262,RAW,495.0366233269533
2262,MAH,1754.4612237519004
2262,PSC,1315.668716409672
2262,GEN,1190.1492892935123
2262,CEM,1065.9536853595228
2262,CEM.W,1025.7635352138718
2263,RAW,96.03216920651903
2263,MAH,2032.915124366497
2263,PSC,2174.2031029407153
2263,GEN,1264.0888876994966
2263,CEM,1309.5656289269764
2263,CEM.W,1049.7087658786672
2264,RAW,-40.404457887635544
2264,MAH,2147.9719280746153
2264,PSC,108.61788003526271
2264,GEN,747.3087047586639
2264,CEM,1033.5027667731804
2264,CEM.W,885.0893160457251
2265,RAW,-925.0664265967353
2265,MAH,1686.7840528400461
2265,PSC,1132.6889272435542
2265,GEN,699.9216682002301
2265,CEM,1258.0599690617078
2265,CEM.W,1125.7507994721295
2266,RAW,7.665844532563824
2266,MAH,428.4998588429762
2266,PSC,808.5989918538808
2266,GEN,672.2196063384038
2266,CEM,1068.803595436571
2266,CEM.W,836.8284941145084
2267,RAW,702.9697361599347
2267,MAH,1214.889437713966
2267,PSC,-257.58957474433555
2267,GEN,1177.094773861194
2267,CEM,1136.225830087961
2267,CEM.W,949.161941551585
2268,RAW,1268.756456527969
2268,MAH,2092.5906064304
2268,PSC,806.5340034540095
2268,GEN,1464.1294234891118
2268,CEM,1167.612099207282
2268,CEM.W,1013.5486332689771
2269,RAW,1222.892742872239
2269,MAH,1773.9208449478201
2269,PSC,3505.9477879052147
2269,GEN,423.5489960171676
2269,CEM,1090.436659461808
2269,CEM.W,937.6716637481086
2270,RAW,-373.69943806257197
2270,MAH,961.9685309010174
2270,PSC,2036.6672715449995
2270,GEN,1030.1226726251214
2270,CEM,1238.9041663035177
2270,CEM.W,1103.6857749509231
2271,RAW,793.2961835843244
2271,MAH,2219.6210019278815
2271,PSC,3754.704423318839
2271,GEN,1755.2690672164395
2271,CEM,1274.0217625330863
2271,CEM.W,1210.6109499352842
2272,RAW,2350.6520839348914
2272,MAH,2028.9261671356144
2272,PSC,718.2542541593893
2272,GEN,1881.2604620170937
2272,CEM,1197.880429119147
2272,CEM.W,984.2598494531962
2273,RAW,958.0665827814537
2273,MAH,1804.187258706418
2273,PSC,2167.249700183934
2273,GEN,882.9795373956051
2273,CEM,1205.6590230766535
2273,CEM.W,1065.09551357529
2274,RAW,158.43111752956793
2274,MAH,1704.0278791353244
2274,PSC,3005.4241794828226
2274,GEN,1001.7824736298435
2274,CEM,1072.9236757733156
2274,CEM.W,972.8512366361365
2275,RAW,809.9768125015526
2275,MAH,2125.04939815805
2275,PSC,1692.6625310291638
2275,GEN,854.9504150494405
2275,CEM,1085.8244852431944
2275,CEM.W,1046.2267880211643
2276,RAW,-2671.01851668498
2276,MAH,1096.7253904696086
2276,PSC,1146.9445734880537
2276,GEN,930.7549920219637
2276,CEM,1062.7258956384649
2276,CEM.W,980.2550030953878
2277,RAW,-505.1601980146206
2277,MAH,1277.9477662423737
2277,PSC,-822.4006657493774
2277,GEN,1252.7690864559372
2277,CEM,1247.0038960881461
2277,CEM.W,929.4794285953631
2278,RAW,1841.2024032670342
2278,MAH,2484.338986185082
2278,PSC,642.1481556590743
