sim,method,seconds
2125,CEM,0.22000000000116415
2126,MAH,0.020000000004074536
2126,PSC,0.01900000000023283
2126,GEN,13.51600000000326
2126,CEM,0.2180000000007567
2127,MAH,0.016999999999825377
2127,PSC,0.01600000000325963
2127,GEN,16.35700000000361
2127,CEM,0.26900000000023283
2128,MAH,0.01600000000325963
2128,PSC,0.01599999999598367
2128,GEN,8.286000000000058
2128,CEM,0.24500000000261934
2129,MAH,0.01900000000023283
2129,PSC,0.01900000000023283
2129,GEN,23.93699999999808
2129,CEM,0.2180000000007567
2130,MAH,0.017999999996391125
2130,PSC,0.014999999992141966
2130,GEN,13.958000000005995
2130,CEM,0.22600000000238651
2131,MAH,0.01999999999679858
2131,PSC,0.01600000000325963
2131,GEN,13.310999999994237
2131,CEM,0.23600000000442378
2132,MAH,0.01999999999679858
2132,PSC,0.014999999999417923
2132,GEN,22.226000000002387
2132,CEM,0.23000000000320142
2133,MAH,0.017999999996391125
2133,PSC,0.014999999999417923
2133,GEN,11.193999999995867
2133,CEM,0.20700000000215368
2134,MAH,0.01900000000023283
2134,PSC,0.017000000007101335
2134,GEN,18.42899999999645
2134,CEM,0.216999999996915
2135,MAH,0.016999999999825377
2135,PSC,0.016999999999825377
2135,GEN,16.463999999999942
2135,CEM,0.20999999999912689
2136,MAH,0.018000000003667083
2136,PSC,0.016999999999825377
2136,GEN,14.588999999999942
2136,CEM,0.20999999999912689
2137,MAH,0.01599999999598367
2137,PSC,0.014999999992141966
2137,GEN,18.6929999999993
2137,CEM,0.22299999999813735
2138,MAH,0.020000000004074536
2138,PSC,0.01600000000325963
2138,GEN,7.716000000000349
2138,CEM,0.22299999999813735
2139,MAH,0.01600000000325963
2139,PSC,0.014000000010128133
2139,GEN,13.088999999999942
2139,CEM,0.23300000000017462
2140,MAH,0.01900000000023283
2140,PSC,0.017999999996391125
2140,GEN,9.85899999999674
2140,CEM,0.2180000000007567
2141,MAH,0.021999999997206032
2141,PSC,0.017000000007101335
2141,GEN,15.709999999999127
2141,CEM,0.21700000000419095
2142,MAH,0.01900000000023283
2142,PSC,0.017000000007101335
2142,GEN,24.635999999998603
2142,CEM,0.2110000000029686
2143,MAH,0.01900000000023283
2143,PSC,0.01599999999598367
2143,GEN,13.586000000002969
2143,CEM,0.22000000000116415
2144,MAH,0.016999999999825377
2144,PSC,0.014999999999417923
2144,GEN,23.64100000000326
2144,CEM,0.21700000000419095
2145,MAH,0.017999999996391125
2145,PSC,0.01599999999598367
2145,GEN,10.218999999997322
2145,CEM,0.21899999999732245
2146,MAH,0.017999999996391125
2146,PSC,0.016999999999825377
2146,GEN,8.35899999999674
2146,CEM,0.2580000000016298
2147,MAH,0.01900000000023283
2147,PSC,0.01699999999254942
2147,GEN,22.69499999999971
2147,CEM,0.19799999999668216
2148,MAH,0.01900000000023283
2148,PSC,0.015000000006693881
2148,GEN,9.68699999999808
2148,CEM,0.20700000000215368
2149,MAH,0.016999999999825377
2149,PSC,0.013999999995576218
2149,GEN,12.631999999997788
2149,CEM,0.2209999999977299
2150,MAH,0.01900000000023283
2150,PSC,0.01599999999598367
2150,GEN,25.127000000000407
2150,CEM,0.2209999999977299
2151,MAH,0.01900000000023283
2151,PSC,0.01600000000325963
2151,GEN,17.339999999996508
2151,CEM,0.21600000000034925
2152,MAH,0.018000000003667083
2152,PSC,0.01600000000325963
2152,GEN,9.891999999999825
2152,CEM,0.21899999999732245
2153,MAH,0.020999999993364327
2153,PSC,0.018999999992956873
2153,GEN,36.2129999999961
2153,CEM,0.20500000000174623
2154,MAH,0.016999999999825377
2154,PSC,0.017000000007101335
2154,GEN,21.843000000000757
2154,CEM,0.216999999996915
2155,MAH,0.01600000000325963
2155,PSC,0.01600000000325963
2155,GEN,20.92399999999907
2155,CEM,0.22600000000238651
2156,MAH,0.020000000004074536
2156,PSC,0.017999999996391125
2156,GEN,9.49500000000262
2156,CEM,0.2139999999999418
2157,MAH,0.020000000004074536
2157,PSC,0.01600000000325963
2157,GEN,18.855999999999767
2157,CEM,0.25899999999819556
2158,MAH,0.017999999996391125
2158,PSC,0.01599999999598367
2158,GEN,16.37999999999738
2158,CEM,0.22600000000238651
2159,MAH,0.016999999999825377
2159,PSC,0.01600000000325963
2159,GEN,36.28100000000268
2159,CEM,0.22500000000582077
2160,MAH,0.01900000000023283
2160,PSC,0.01699999999254942
2160,GEN,23.806999999993423
2160,CEM,0.2139999999999418
2161,MAH,0.01900000000023283
2161,PSC,0.015999999988707714
2161,GEN,11.448000000003958
2161,CEM,0.20100000000093132
2162,MAH,0.017999999996391125
2162,PSC,0.01599999999598367
2162,GEN,10.45400000000518
2162,CEM,0.22400000000197906
2163,MAH,0.020000000004074536
2163,PSC,0.01600000000325963
2163,GEN,15.127000000000407
2163,CEM,0.27199999999720603
2164,MAH,0.01900000000023283
2164,PSC,0.016999999999825377
2164,GEN,31.353000000002794
2164,CEM,0.20599999999831198
2165,MAH,0.01900000000023283
2165,PSC,0.014999999992141966
2165,GEN,9.923000000002503
2165,CEM,0.2220000000015716
2166,MAH,0.017999999996391125
2166,PSC,0.01599999999598367
2166,GEN,14.831999999994878
2166,CEM,0.20599999999831198
2167,MAH,0.01900000000023283
2167,PSC,0.01599999999598367
2167,GEN,10.525999999998021
2167,CEM,0.23099999999976717
2168,MAH,0.01599999999598367
2168,PSC,0.01599999999598367
2168,GEN,16.281999999999243
2168,CEM,0.2139999999999418
2169,MAH,0.017999999996391125
2169,PSC,0.01600000000325963
2169,GEN,11.086999999999534
2169,CEM,0.20300000000133878
2170,MAH,0.016999999999825377
2170,PSC,0.017000000007101335
2170,GEN,8.559999999997672
2170,CEM,0.22299999999813735
2171,MAH,0.01999999999679858
2171,PSC,0.01600000000325963
2171,GEN,10.02100000000064
2171,CEM,0.2209999999977299
2172,MAH,0.01900000000023283
2172,PSC,0.01699999999254942
2172,GEN,20.896999999997206
2172,CEM,0.20599999999831198
2173,MAH,0.01900000000023283
2173,PSC,0.016999999999825377
2173,GEN,22.198000000003958
2173,CEM,0.19999999999708962
2174,MAH,0.01900000000023283
2174,PSC,0.01599999999598367
2174,GEN,19.815999999998894
2174,CEM,0.21700000000419095
2175,MAH,0.020000000004074536
2175,PSC,0.01600000000325963
2175,GEN,26.201999999997497
2175,CEM,0.2199999999938882
2176,MAH,0.01999999999679858
2176,PSC,0.01600000000325963
2176,GEN,31.156999999999243
2176,CEM,0.20300000000133878
2177,MAH,0.01999999999679858
2177,PSC,0.01599999999598367
2177,GEN,20.729999999995925
2177,CEM,0.227999999995518
2178,MAH,0.01900000000023283
2178,PSC,0.016999999999825377
2178,GEN,20.79899999999907
2178,CEM,0.20699999999487773
2179,MAH,0.01900000000023283
2179,PSC,0.015999999988707714
2179,GEN,14.834999999999127
2179,CEM,0.21199999999953434
2180,MAH,0.01900000000023283
2180,PSC,0.01600000000325963
2180,GEN,16.46100000000297
2180,CEM,0.20599999999831198
2181,MAH,0.018000000003667083
2181,PSC,0.021999999997206032
2181,GEN,12.360999999997148
2181,CEM,0.22599999999511056
2182,MAH,0.01900000000023283
2182,PSC,0.017000000007101335
2182,GEN,18.760000000002037
2182,CEM,0.20100000000093132
2183,MAH,0.017999999996391125
2183,PSC,0.01599999999598367
2183,GEN,23.161000000000058
2183,CEM,0.22899999999935972
2184,MAH,0.01900000000023283
2184,PSC,0.015999999988707714
2184,GEN,20.835999999995693
2184,CEM,0.22199999999429565
2185,MAH,0.018000000003667083
2185,PSC,0.01599999999598367
2185,GEN,9.659999999996217
2185,CEM,0.20900000000256114
2186,MAH,0.017999999996391125
2186,PSC,0.016999999999825377
2186,GEN,16.431000000004133
2186,CEM,0.21600000000034925
2187,MAH,0.020000000004074536
2187,PSC,0.01699999999254942
2187,GEN,23.305999999996857
2187,CEM,0.21199999999953434
2188,MAH,0.016999999999825377
2188,PSC,0.015000000006693881
2188,GEN,10.743999999998778
2188,CEM,0.20599999999831198
2189,MAH,0.016999999999825377
2189,PSC,0.014999999999417923
2189,GEN,8.61200000000099
2189,CEM,0.2209999999977299
2190,MAH,0.018000000003667083
2190,PSC,0.01600000000325963
2190,GEN,14.38300000000163
2190,CEM,0.21199999999953434
2191,MAH,0.014999999999417923
2191,PSC,0.01599999999598367
2191,GEN,20.036000000000058
2191,CEM,0.18800000000192085
2192,MAH,0.01999999999679858
2192,PSC,0.014999999999417923
2192,GEN,12.92500000000291
2192,CEM,0.2249999999985448
2193,MAH,0.016999999999825377
2193,PSC,0.01600000000325963
2193,GEN,7.389999999999418
2193,CEM,0.2139999999999418
2194,MAH,0.01600000000325963
2194,PSC,0.01600000000325963
2194,GEN,23.252000000000407
2194,CEM,0.22899999999935972
2195,MAH,0.01900000000023283
2195,PSC,0.016999999999825377
2195,GEN,10.008999999998196
2195,CEM,0.2139999999999418
2196,MAH,0.016999999999825377
2196,PSC,0.016999999999825377
2196,GEN,23.708000000005995
2196,CEM,0.2150000000037835
2197,MAH,0.020000000004074536
2197,PSC,0.01600000000325963
2197,GEN,26.3949999999968
2197,CEM,0.22699999999895226
2198,MAH,0.017999999996391125
2198,PSC,0.01599999999598367
2198,GEN,18.70300000000134
2198,CEM,0.23000000000320142
2199,MAH,0.01900000000023283
2199,PSC,0.018000000003667083
2199,GEN,21.09700000000157
2199,CEM,0.20500000000174623
2200,MAH,0.020000000004074536
2200,PSC,0.017999999996391125
2200,GEN,13.762000000002445
2200,CEM,0.2110000000029686
2201,MAH,0.017999999996391125
2201,PSC,0.014999999999417923
2201,GEN,15.452000000004773
2201,CEM,0.23400000000401633
2202,MAH,0.01599999999598367
2202,PSC,0.014999999999417923
2202,GEN,15.538000000000466
2202,CEM,0.22000000000116415
2203,MAH,0.017999999996391125
2203,PSC,0.015999999988707714
2203,GEN,17.104000000006636
2203,CEM,0.21199999999953434
2204,MAH,0.01900000000023283
2204,PSC,0.01600000000325963
2204,GEN,8.403999999994994
2204,CEM,0.23099999999976717
2205,MAH,0.01900000000023283
2205,PSC,0.017000000007101335
2205,GEN,10.622999999999593
2205,CEM,0.21199999999953434
2206,MAH,0.020000000004074536
2206,PSC,0.016999999999825377
2206,GEN,22.068999999995867
2206,CEM,0.21300000000337604
2207,MAH,0.018000000003667083
2207,PSC,0.01600000000325963
2207,GEN,12.250999999996566
2207,CEM,0.22000000000116415
2208,MAH,0.016999999999825377
2208,PSC,0.016999999999825377
2208,GEN,12.687000000005355
2208,CEM,0.21700000000419095
2209,MAH,0.018000000003667083
2209,PSC,0.01600000000325963
2209,GEN,12.578999999997905
2209,CEM,0.22599999999511056
2210,MAH,0.01600000000325963
2210,PSC,0.014999999999417923
2210,GEN,23.25
2210,CEM,0.21199999999953434
2211,MAH,0.020000000004074536
2211,PSC,0.01599999999598367
2211,GEN,14.574000000000524
2211,CEM,0.20300000000133878
2212,MAH,0.018000000003667083
2212,PSC,0.01699999999254942
2212,GEN,16.813999999998487
2212,CEM,0.2209999999977299
2213,MAH,0.018000000003667083
2213,PSC,0.014000000002852175
2213,GEN,17.82999999999447
2213,CEM,0.22600000000238651
2214,MAH,0.017999999996391125
2214,PSC,0.015000000006693881
2214,GEN,14.09100000000035
2214,CEM,0.22599999999511056
2215,MAH,0.016999999999825377
2215,PSC,0.014999999992141966
2215,GEN,9.84599999999773
2215,CEM,0.2209999999977299
2216,MAH,0.017999999996391125
2216,PSC,0.015000000006693881
2216,GEN,23.3179999999993
2216,CEM,0.2220000000015716
2217,MAH,0.016999999999825377
2217,PSC,0.014999999999417923
2217,GEN,11.756999999997788
2217,CEM,0.21199999999953434
2218,MAH,0.01900000000023283
2218,PSC,0.016999999999825377
2218,GEN,13.182000000000698
2218,CEM,0.20599999999831198
2219,MAH,0.01900000000023283
2219,PSC,0.014999999999417923
2219,GEN,18.307999999997264
2219,CEM,0.22000000000116415
2220,MAH,0.01600000000325963
2220,PSC,0.014999999999417923
2220,GEN,7.525999999998021
2220,CEM,0.22000000000116415
2221,MAH,0.01900000000023283
2221,PSC,0.01600000000325963
2221,GEN,10.959000000002561
2221,CEM,0.25899999999819556
2222,MAH,0.017999999996391125
2222,PSC,0.015000000006693881
2222,GEN,19.791999999994005
2222,CEM,0.21899999999732245
2223,MAH,0.018000000003667083
2223,PSC,0.01600000000325963
2223,GEN,18.391999999999825
2223,CEM,0.22000000000116415
2224,MAH,0.018000000003667083
2224,PSC,0.01600000000325963
2224,GEN,24.5879999999961
2224,CEM,0.2249999999985448
2225,MAH,0.02200000000448199
2225,PSC,0.016999999999825377
2225,GEN,14.972000000001572
2225,CEM,0.23099999999976717
2226,MAH,0.016999999999825377
2226,PSC,0.01600000000325963
2226,GEN,11.104999999995925
2226,CEM,0.2110000000029686
2227,MAH,0.018000000003667083
2227,PSC,0.014000000002852175
2227,GEN,14.502000000000407
2227,CEM,0.2220000000015716
2228,MAH,0.018000000003667083
2228,PSC,0.017999999996391125
2228,GEN,8.93699999999808
2228,CEM,0.23200000000360887
2229,MAH,0.021000000000640284
2229,PSC,0.017999999996391125
2229,GEN,36.40899999999965
2229,CEM,0.22600000000238651
2230,MAH,0.01900000000023283
2230,PSC,0.01600000000325963
2230,GEN,26.784999999996217
2230,CEM,0.2199999999938882
2231,MAH,0.01999999999679858
2231,PSC,0.01699999999254942
2231,GEN,19.52100000000064
2231,CEM,0.21600000000034925
2232,MAH,0.01599999999598367
2232,PSC,0.014999999999417923
2232,GEN,23.59599999999773
2232,CEM,0.2249999999985448
2233,MAH,0.01900000000023283
2233,PSC,0.014999999999417923
2233,GEN,22.452000000004773
2233,CEM,0.216999999996915
2234,MAH,0.01599999999598367
2234,PSC,0.017000000007101335
2234,GEN,16.131000000001222
2234,CEM,0.2209999999977299
2235,MAH,0.020000000004074536
2235,PSC,0.015999999988707714
2235,GEN,27.947999999996682
2235,CEM,0.19999999999708962
2236,MAH,0.01900000000023283
2236,PSC,0.01699999999254942
2236,GEN,13.488000000004831
2236,CEM,0.2080000000059954
2237,MAH,0.01900000000023283
2237,PSC,0.01600000000325963
2237,GEN,26.565999999998894
2237,CEM,0.21300000000337604
2238,MAH,0.018000000003667083
2238,PSC,0.01699999999254942
2238,GEN,41.33999999999651
2238,CEM,0.2150000000037835
2239,MAH,0.01999999999679858
2239,PSC,0.01600000000325963
2239,GEN,14.93399999999383
2239,CEM,0.22600000000238651
2240,MAH,0.01900000000023283
2240,PSC,0.014999999992141966
2240,GEN,17.84100000000035
2240,CEM,0.23399999999674037
2241,MAH,0.02200000000448199
2241,PSC,0.018000000003667083
2241,GEN,27.56999999999971
2241,CEM,0.20799999999871943
2242,MAH,0.024000000004889444
2242,PSC,0.021000000000640284
2242,GEN,22.235000000000582
2242,CEM,0.2779999999984284
2243,MAH,0.017999999996391125
2243,PSC,0.014999999992141966
2243,GEN,23.669999999998254
2243,CEM,0.23300000000017462
2244,MAH,0.020000000004074536
2244,PSC,0.01600000000325963
2244,GEN,15.469999999993888
2244,CEM,0.23899999999412103
2245,MAH,0.01600000000325963
2245,PSC,0.015000000006693881
2245,GEN,9.038000000000466
2245,CEM,0.22899999999935972
2246,MAH,0.018000000003667083
2246,PSC,0.01600000000325963
2246,GEN,12.28399999999965
2246,CEM,0.21099999999569263
2247,MAH,0.018000000003667083
2247,PSC,0.01599999999598367
2247,GEN,21.656999999999243
2247,CEM,0.2209999999977299
2248,MAH,0.021000000000640284
2248,PSC,0.014999999999417923
2248,GEN,9.959999999999127
2248,CEM,0.21899999999732245
2249,MAH,0.018000000003667083
2249,PSC,0.01600000000325963
2249,GEN,24.81500000000233
2249,CEM,0.19800000000395812
2250,MAH,0.01900000000023283
2250,PSC,0.01599999999598367
2250,GEN,30.533000000003085
2250,CEM,0.22599999999511056
2251,MAH,0.017999999996391125
2251,PSC,0.017999999996391125
2251,GEN,10.036999999996624
2251,CEM,0.26599999999598367
2252,MAH,0.016999999999825377
2252,PSC,0.01600000000325963
2252,GEN,15.281000000002678
2252,CEM,0.2249999999985448
2253,MAH,0.01999999999679858
2253,PSC,0.016999999999825377
2253,GEN,12.523000000001048
2253,CEM,0.21199999999953434
2254,MAH,0.01999999999679858
2254,PSC,0.018000000003667083
2254,GEN,13.294999999998254
2254,CEM,0.216999999996915
2255,MAH,0.017999999996391125
2255,PSC,0.016999999999825377
2255,GEN,12.402999999998428
2255,CEM,0.20799999999871943
2256,MAH,0.016999999999825377
2256,PSC,0.016999999999825377
2256,GEN,14.311000000001513
2256,CEM,0.2220000000015716
2257,MAH,0.017999999996391125
2257,PSC,0.01600000000325963
2257,GEN,11.611000000004424
2257,CEM,0.23700000000098953
2258,MAH,0.01900000000023283
2258,PSC,0.01600000000325963
2258,GEN,16.065999999998894
2258,CEM,0.22000000000116415
2259,MAH,0.01900000000023283
2259,PSC,0.015999999988707714
2259,GEN,29.69999999999709
2259,CEM,0.2110000000029686
2260,MAH,0.018000000003667083
2260,PSC,0.01600000000325963
2260,GEN,12.45799999999872
2260,CEM,0.2249999999985448
2261,MAH,0.016999999999825377
2261,PSC,0.016999999999825377
2261,GEN,26.049000000006345
2261,CEM,0.20900000000256114
2262,MAH,0.01900000000023283
2262,PSC,0.016999999999825377
2262,GEN,13.927999999999884
2262,CEM,0.22400000000197906
2263,MAH,0.017999999996391125
2263,PSC,0.01600000000325963
2263,GEN,21.3179999999993
2263,CEM,0.23499999999330612
2264,MAH,0.020000000004074536
2264,PSC,0.01600000000325963
2264,GEN,23.504000000000815
2264,CEM,0.20900000000256114
2265,MAH,0.01999999999679858
2265,PSC,0.01600000000325963
2265,GEN,17.897999999993772
2265,CEM,0.22899999999935972
2266,MAH,0.01999999999679858
2266,PSC,0.016999999999825377
2266,GEN,22.74600000000646
2266,CEM,0.2139999999999418
2267,MAH,0.018000000003667083
2267,PSC,0.01599999999598367
2267,GEN,20.64299999999639
2267,CEM,0.2249999999985448
2268,MAH,0.020000000004074536
2268,PSC,0.014999999999417923
2268,GEN,25.09100000000035
2268,CEM,0.22800000000279397
2269,MAH,0.016999999999825377
2269,PSC,0.015000000006693881
2269,GEN,31.535000000003492
2269,CEM,0.23000000000320142
2270,MAH,0.01900000000023283
2270,PSC,0.01600000000325963
2270,GEN,17.804000000003725
2270,CEM,0.22299999999813735
2271,MAH,0.018000000003667083
2271,PSC,0.016999999999825377
2271,GEN,14.81199999999808
2271,CEM,0.20199999999749707
2272,MAH,0.01900000000023283
2272,PSC,0.01699999999254942
2272,GEN,10.514999999999418
2272,CEM,0.2209999999977299
2273,MAH,0.021000000000640284
2273,PSC,0.01900000000023283
2273,GEN,28.137000000002445
2273,CEM,0.23700000000098953
2274,MAH,0.018000000003667083
2274,PSC,0.018000000003667083
2274,GEN,17.029999999998836
2274,CEM,0.22000000000116415
2275,MAH,0.017999999996391125
2275,PSC,0.01600000000325963
2275,GEN,30.010999999998603
2275,CEM,0.2239999999947031
2276,MAH,0.016999999999825377
2276,PSC,0.016999999999825377
2276,GEN,15.343000000000757
2276,CEM,0.20999999999912689
2277,MAH,0.018000000003667083
2277,PSC,0.01699999999254942
2277,GEN,28.56999999999971
2277,CEM,0.2249999999985448
2278,MAH,0.016999999999825377
2278,PSC,0.01599999999598367
2278,GEN,24.281999999999243
2278,CEM,0.20799999999871943
2279,MAH,0.01999999999679858
2279,PSC,0.014999999999417923
2279,GEN,12.099000000001979
2279,CEM,0.22600000000238651
2280,MAH,0.01900000000023283
2280,PSC,0.01599999999598367
2280,GEN,14.338999999999942
2280,CEM,0.2159999999930733
2281,MAH,0.016999999999825377
2281,PSC,0.016999999999825377
2281,GEN,19.060999999994237
2281,CEM,0.21199999999953434
2282,MAH,0.016999999999825377
2282,PSC,0.014999999999417923
2282,GEN,19.811000000001513
2282,CEM,0.2220000000015716
2283,MAH,0.01999999999679858
2283,PSC,0.017000000007101335
2283,GEN,9.402000000001863
2283,CEM,0.2190000000045984
2284,MAH,0.01900000000023283
2284,PSC,0.017999999996391125
2284,GEN,10.743999999998778
2284,CEM,0.22400000000197906
2285,MAH,0.01900000000023283
2285,PSC,0.014999999999417923
2285,GEN,13.857999999992899
2285,CEM,0.22699999999895226
2286,MAH,0.01900000000023283
2286,PSC,0.01600000000325963
2286,GEN,11.010000000002037
2286,CEM,0.2209999999977299
2287,MAH,0.01900000000023283
2287,PSC,0.01600000000325963
2287,GEN,18.693000000006577
2287,CEM,0.22000000000116415
2288,MAH,0.01999999999679858
2288,PSC,0.020000000004074536
2288,GEN,8.36699999999837
2288,CEM,0.23500000000058208
2289,MAH,0.016999999999825377
2289,PSC,0.014999999999417923
2289,GEN,18.47899999999936
2289,CEM,0.2190000000045984
2290,MAH,0.017999999996391125
2290,PSC,0.01599999999598367
2290,GEN,12.873999999996158
2290,CEM,0.2190000000045984
2291,MAH,0.017999999996391125
2291,PSC,0.016999999999825377
2291,GEN,11.33299999999872
2291,CEM,0.21600000000034925
2292,MAH,0.01900000000023283
2292,PSC,0.01600000000325963
2292,GEN,15.11699999999837
2292,CEM,0.22299999999813735
2293,MAH,0.016999999999825377
2293,PSC,0.016999999999825377
2293,GEN,26.276999999994587
2293,CEM,0.2180000000007567
2294,MAH,0.01900000000023283
2294,PSC,0.016999999999825377
2294,GEN,18.936000000001513
2294,CEM,0.22600000000238651
2295,MAH,0.021000000000640284
2295,PSC,0.016999999999825377
2295,GEN,24.336999999999534
2295,CEM,0.20600000000558794
2296,MAH,0.01900000000023283
2296,PSC,0.014999999999417923
2296,GEN,14.635999999998603
2296,CEM,0.21600000000034925
2297,MAH,0.018000000003667083
2297,PSC,0.016999999999825377
2297,GEN,11.591999999996915
2297,CEM,0.2209999999977299
2298,MAH,0.016999999999825377
2298,PSC,0.01599999999598367
2298,GEN,20.401999999994587
2298,CEM,0.22599999999511056
2299,MAH,0.01999999999679858
2299,PSC,0.01600000000325963
2299,GEN,31.75800000000163
2299,CEM,0.2150000000037835
2300,MAH,0.020000000004074536
2300,PSC,0.018000000003667083
2300,GEN,25.9690000000046
2300,CEM,0.2470000000030268
2301,MAH,0.018000000003667083
2301,PSC,0.014999999999417923
2301,GEN,21.506000000001222
2301,CEM,0.22699999999895226
2302,MAH,0.017999999996391125
2302,PSC,0.016999999999825377
2302,GEN,36.95799999999872
2302,CEM,0.19700000000011642
2303,MAH,0.016999999999825377
2303,PSC,0.017999999996391125
2303,GEN,16.8379999999961
2303,CEM,0.19700000000011642
2304,MAH,0.018000000003667083
2304,PSC,0.014000000010128133
2304,GEN,17.116000000001804
2304,CEM,0.22800000000279397
2305,MAH,0.020000000004074536
2305,PSC,0.017000000007101335
2305,GEN,14.408000000003085
2305,CEM,0.24100000000180444
2306,MAH,0.016999999999825377
2306,PSC,0.014999999999417923
2306,GEN,16.73200000000361
2306,CEM,0.2190000000045984
2307,MAH,0.01900000000023283
2307,PSC,0.01599999999598367
2307,GEN,14.651999999994587
2307,CEM,0.21600000000034925
2308,MAH,0.018000000003667083
2308,PSC,0.01600000000325963
2308,GEN,9.40899999999965
2308,CEM,0.22199999999429565
2309,MAH,0.01900000000023283
2309,PSC,0.01600000000325963
2309,GEN,17.84299999999348
2309,CEM,0.2199999999938882
2310,MAH,0.017999999996391125
2310,PSC,0.016999999999825377
2310,GEN,12.83299999999872
2310,CEM,0.22999999999592546
2311,MAH,0.01900000000023283
2311,PSC,0.016999999999825377
2311,GEN,14.456999999994878
2311,CEM,0.23099999999976717
2312,MAH,0.01900000000023283
2312,PSC,0.017999999996391125
2312,GEN,20.507999999994354
2312,CEM,0.20599999999831198
2313,MAH,0.018000000003667083
2313,PSC,0.014999999999417923
2313,GEN,23.576999999997497
2313,CEM,0.2249999999985448
2314,MAH,0.01900000000023283
2314,PSC,0.017999999996391125
2314,GEN,13.599000000001979
2314,CEM,0.21499999999650754
2315,MAH,0.017999999996391125
2315,PSC,0.016999999999825377
2315,GEN,19.43000000000029
2315,CEM,0.23700000000098953
2316,MAH,0.018000000003667083
2316,PSC,0.015999999988707714
2316,GEN,18.00999999999476
2316,CEM,0.20300000000133878
2317,MAH,0.01900000000023283
2317,PSC,0.016999999999825377
2317,GEN,27.86699999999837
2317,CEM,0.22299999999813735
2318,MAH,0.020000000004074536
2318,PSC,0.01600000000325963
2318,GEN,8.08299999999872
2318,CEM,0.25300000000424916
2319,MAH,0.01999999999679858
2319,PSC,0.013999999995576218
2319,GEN,15.148999999997613
2319,CEM,0.2430000000022119
2320,MAH,0.01900000000023283
2320,PSC,0.016999999999825377
2320,GEN,15.194000000003143
2320,CEM,0.2230000000054133
2321,MAH,0.01900000000023283
2321,PSC,0.01600000000325963
2321,GEN,19.627999999996973
2321,CEM,0.23400000000401633
2322,MAH,0.01900000000023283
2322,PSC,0.014999999999417923
2322,GEN,18.788000000000466
2322,CEM,0.2249999999985448
2323,MAH,0.01900000000023283
2323,PSC,0.016999999999825377
2323,GEN,28.088000000003376
2323,CEM,0.2649999999994179
2324,MAH,0.017999999996391125
2324,PSC,0.015000000006693881
2324,GEN,14.052000000003318
2324,CEM,0.216999999996915
2325,MAH,0.020000000004074536
2325,PSC,0.016999999999825377
2325,GEN,12.396999999997206
2325,CEM,0.21000000000640284
2326,MAH,0.01999999999679858
2326,PSC,0.01699999999254942
2326,GEN,25.790000000000873
2326,CEM,0.22999999999592546
2327,MAH,0.020000000004074536
2327,PSC,0.016999999999825377
2327,GEN,30.97599999999511
2327,CEM,0.2180000000007567
2328,MAH,0.016999999999825377
2328,PSC,0.014999999992141966
2328,GEN,14.525999999998021
2328,CEM,0.2230000000054133
2329,MAH,0.016999999999825377
2329,PSC,0.01599999999598367
2329,GEN,21.241000000001804
2329,CEM,0.21099999999569263
2330,MAH,0.016999999999825377
2330,PSC,0.01600000000325963
2330,GEN,8.960999999995693
2330,CEM,0.2470000000030268
2331,MAH,0.023000000001047738
2331,PSC,0.01800000001094304
2331,GEN,25.622999999999593
2331,CEM,0.23799999999755528
2332,MAH,0.018000000003667083
2332,PSC,0.01600000000325963
2332,GEN,16.641999999999825
2332,CEM,0.20000000000436557
2333,MAH,0.018000000003667083
2333,PSC,0.016999999999825377
2333,GEN,10.660000000003492
2333,CEM,0.2180000000007567
2334,MAH,0.01600000000325963
2334,PSC,0.017000000007101335
2334,GEN,8.51299999999901
2334,CEM,0.2180000000007567
2335,MAH,0.017999999996391125
2335,PSC,0.01599999999598367
2335,GEN,12.669000000001688
2335,CEM,0.20799999999871943
2336,MAH,0.01900000000023283
2336,PSC,0.015999999988707714
2336,GEN,28.527000000001863
2336,CEM,0.22899999999935972
2337,MAH,0.01900000000023283
2337,PSC,0.01600000000325963
2337,GEN,8.003999999993539
2337,CEM,0.216999999996915
2338,MAH,0.018000000003667083
2338,PSC,0.014999999999417923
2338,GEN,12.171999999998661
2338,CEM,0.2180000000007567
2339,MAH,0.01900000000023283
2339,PSC,0.013999999995576218
2339,GEN,15.703999999997905
2339,CEM,0.23199999999633292
2340,MAH,0.01900000000023283
2340,PSC,0.01599999999598367
2340,GEN,14.43300000000454
2340,CEM,0.20999999999912689
2341,MAH,0.017999999996391125
2341,PSC,0.01599999999598367
2341,GEN,12.307000000000698
2341,CEM,0.22500000000582077
2342,MAH,0.01900000000023283
2342,PSC,0.016999999999825377
2342,GEN,11.07100000000355
2342,CEM,0.21199999999953434
2343,MAH,0.016999999999825377
2343,PSC,0.014999999999417923
2343,GEN,7.905999999995402
2343,CEM,0.23200000000360887
2344,MAH,0.01900000000023283
2344,PSC,0.01600000000325963
2344,GEN,12.814999999995052
2344,CEM,0.21300000000337604
2345,MAH,0.018000000003667083
2345,PSC,0.014000000010128133
2345,GEN,14.364999999997963
2345,CEM,0.23999999999796273
2346,MAH,0.016999999999825377
2346,PSC,0.018000000003667083
2346,GEN,27.519000000000233
2346,CEM,0.22500000000582077
2347,MAH,0.020000000004074536
2347,PSC,0.01600000000325963
2347,GEN,20.747999999999593
2347,CEM,0.22000000000116415
